BusinessName,FullAddress,StreetAddress,City,State,Zip,PlusCode,Website,Phone,LatLong,Category,Hours,IsClaimed,Rating,ReviewCount,Amenities,NumberOfPhotos,ImageURL,URL
PT Total Bangun Persada Tbk,"Jl. Letjen S. Parman No.Kav. 106, RT.12/RW.3, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Jl. Letjen S. Parman No.Kav. 106, RT.12/RW.3, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RQFV+8Q,totalbp.com,(021) 5666999,"-6.1766661, 106.7944802",Perusahaan Konstruksi,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",Y,"4,5",299,,234,https://lh5.googleusercontent.com/p/AF1QipPa3orAjiR-bfWuKi0p7zVFAmw4wa_mKnCxSypi=w408-h306-k-no,"https://www.google.com/maps/place/PT+Total+Bangun+Persada+Tbk/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f660050af591:0xa0ca846938def3cb!8m2!3d-6.1766661!4d106.7944802"
PT Pupuk Indonesia Persero,"Jl. Taman Anggrek, RT.2/RW.8, Kemanggisan, Jaya, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480               Terletak di: PT Pupuk Sriwijaya Kantor Perwakilan Jakarta","Jl. Taman Anggrek, RT.2/RW.8, Kemanggisan, Jaya",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480               Terletak di: PT Pupuk Sriwijaya Kantor Perwakilan Jakarta,RQ8R+39,pupuk-indonesia.com,(021) 53654900,"-6.1848378, 106.7909345",Kantor Perusahaan,"Selasa 07.30–16.00,Rabu 07.30–16.00,Kamis 07.30–16.00,Jumat 07.30–16.00,Sabtu Tutup,Minggu Tutup,Senin 07.30–16.00. Sembunyikan jam buka untuk seminggu",Y,"4,4",161,,86,https://lh5.googleusercontent.com/p/AF1QipMPgkvwLY0GvdEmcc0Ax6Dx87YUvlFnrwiiQj2P=w408-h306-k-no,"https://www.google.com/maps/place/PT+Pupuk+Indonesia+Persero/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6f3aed427b5:0xc0ccf3a933299d5d!8m2!3d-6.1848378!4d106.7909345"
Solmitra Fin Tec,"Jl. Letjen S. Parman No.8, RT.4/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Letjen S. Parman No.8, RT.4/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ4X+W3,,,"-6.1926632, 106.7977162",,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",N,,,,0,https://geo1.ggpht.com/cbk?panoid=JR1BLdqUkuTyTiMP8gt1gA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=83.84843&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Solmitra+Fin+Tec/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f694788eb8e5:0x7b330acfae4ac20d!8m2!3d-6.1926632!4d106.7977162"
PT. Cahaya Palmerah,"Jalan Palmerah Utara III No. 9, RT.04 / RW.06, Palmerah, RT.3/RW.6, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jalan Palmerah Utara III No. 9, RT.04 / RW.06, Palmerah, RT.3/RW.6, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQWV+8M,thtower.com,(021) 5307068,"-6.2041656, 106.7942095",Kantor Perusahaan,,N,"4,1",113,,37,https://lh5.googleusercontent.com/p/AF1QipNgHqIyGgpQVHF6fD7xu8iJ4qH2ycfdBxIkick_=w408-h544-k-no,"https://www.google.com/maps/place/PT.+Cahaya+Palmerah/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6b896394d27:0xc153e2a779cd0b38!8m2!3d-6.2041656!4d106.7942095"
Grand Soho Slipi,"Jl. Letjen S. Parman, RT.8/RW.4, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S. Parman, RT.8/RW.4, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ3X+G4,,,"-6.1961677, 106.79783",Kantor Perusahaan,,N,"5,0",4,,2,https://lh5.googleusercontent.com/p/AF1QipN8D_-i8StTGYolkQ-GXty2TqXEIzU8aKva1ZCN=w408-h306-k-no,"https://www.google.com/maps/place/Grand+Soho+Slipi/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f695a369c877:0xaa424ec16a817a3!8m2!3d-6.1961677!4d106.79783"
Vivere Group,"Graha Vivere, Jalan Jend. S. Parman No.6, RT.1/RW.5, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Graha Vivere, Jalan Jend. S. Parman No.6, RT.1/RW.5, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQXX+CG,vivere.co.id,(021) 53651588,"-6.2014264, 106.7988292",Kantor Perusahaan,"Selasa 10.00–18.00,Rabu 10.00–18.00,Kamis 10.00–18.00,Jumat 10.00–18.00,Sabtu Tutup,Minggu Tutup,Senin 10.00–18.00. Sembunyikan jam buka untuk seminggu",N,"4,2",84,,24,https://lh5.googleusercontent.com/p/AF1QipNL02E0pfRd6aF-DsyPdnmvt8FYB4nk1RzMfMvm=w408-h544-k-no,"https://www.google.com/maps/place/Vivere+Group/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6beeacfd5a5:0x774a72dd1b14ee6c!8m2!3d-6.2014264!4d106.7988292"
PT. FESTINO INDONESIA,"Wisma 77, 15th Floor Jl. Letjen S Parman Kav 77, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma 77, 15th Floor Jl. Letjen S Parman Kav 77, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+R3,festino.co.id,(021) 5363207,"-6.1904527, 106.7977107",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"5,0",2,,4,https://lh5.googleusercontent.com/p/AF1QipM6rUcEt1zdiIir0wVhJX6bFrDPnvaKbKOhyqZU=w408-h408-k-no,"https://www.google.com/maps/place/PT.+FESTINO+INDONESIA/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f693ae8cd24d:0x5f0f4f629d923f86!8m2!3d-6.1904527!4d106.7977107"
PT Bisnis International Sentosa,"CITICON Tower 11410, Jl. Let. Jend. S. Parman I No.11E, RT.4/RW.3, Tomang, Grogol petamburan, West Jakarta City, Jakarta 11440","CITICON Tower 11410, Jl. Let. Jend. S. Parman I No.11E, RT.4/RW.3, Tomang, Grogol petamburan",West Jakarta City,Jakarta,11440,RQ4X+W4,bis-indonesia.com,(021) 56944931,"-6.1926542, 106.7977517",,"Selasa 09.00–17.00,Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00. Sembunyikan jam buka untuk seminggu",N,,,,2,https://lh5.googleusercontent.com/p/AF1QipNwE8KApltqkH7CXoKaUsjDzrjbT0xDBFGze6w=w408-h725-k-no,"https://www.google.com/maps/place/PT+Bisnis+International+Sentosa/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6947862f007:0x9f14d270f52abf82!8m2!3d-6.1926542!4d106.7977517"
PT. Global Digital Niaga,"Jalan Aipda K.S. Tubun II C No. 8, Petamburan, Tanah Abang, Slipi, RT.2/RW.1, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jalan Aipda K.S. Tubun II C No. 8, Petamburan, Tanah Abang, Slipi, RT.2/RW.1, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR63+4W,blibli.com,(021) 25670088,"-6.1897422, 106.8048494",Kantor Perusahaan,,Y,"4,6",52,,14,https://lh5.googleusercontent.com/p/AF1QipOZSr3iNpc7o2qyxQezF0BTU10Cv2oc4HcKdyVV=w408-h306-k-no,"https://www.google.com/maps/place/PT.+Global+Digital+Niaga/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f69a0f70c063:0x4044ea601d0bbb6e!8m2!3d-6.1897422!4d106.8048494"
PT. Jaga Citra Inti,"Jagat Building, Jl. Tomang Raya No.28, RT.5/RW.1, Jatipulo, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11430","Jagat Building, Jl. Tomang Raya No.28, RT.5/RW.1, Jatipulo, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11430,RRF2+32,jagacitra.com,(021) 5671966,"-6.1773537, 106.8000239",Perusahaan Konstruksi,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",58,,26,https://lh5.googleusercontent.com/p/AF1QipM844uQO_KI3Rlrvr1YeI__hdp78E6ACq44D8zi=w408-h409-k-no,"https://www.google.com/maps/place/PT.+Jaga+Citra+Inti/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f66208c9ad3f:0xc6d44396e688b1ca!8m2!3d-6.1773537!4d106.8000239"
Hartono Istana Teknologi,"Jl. Slipi II No.15, RT.6/RW.1, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Slipi II No.15, RT.6/RW.1, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR53+CM,polytron.co.id,(021) 5322663,"-6.1914311, 106.8042489",Kantor Perusahaan,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",N,"4,3",56,,7,https://lh5.googleusercontent.com/p/AF1QipMjNjS9uQspjoW7N5b5h9PcpmcKmnT9uwyEqGOl=w408-h725-k-no,"https://www.google.com/maps/place/Hartono+Istana+Teknologi/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f697d753f805:0xd83c1205a9b58081!8m2!3d-6.1914311!4d106.8042489"
Hunter Douglas,"Wisma 77 Tower 2 Lantai 16, Jalan Letjen. S. Parman Kav. 77, Slipi, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma 77 Tower 2 Lantai 16, Jalan Letjen. S. Parman Kav. 77, Slipi, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+WF,hunterdouglas.co.id,(021) 29676001,"-6.1901543, 106.7986658",Kantor Perusahaan,,N,"4,5",2,,0,https://geo2.ggpht.com/cbk?panoid=xX4UVzH2WRJlz0cLpjeIeA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=299.09116&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Hunter+Douglas/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69853864ee73a5:0xabf040f217b81759!8m2!3d-6.1901543!4d106.7986658"
PT. Bukit Cipta Lestari,"Jl. Letjen S. Parman No.Kav. 72, RT.10/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Letjen S. Parman No.Kav. 72, RT.10/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ4X+R5,,,"-6.1929219, 106.7978866",,,N,,,,0,https://geo1.ggpht.com/cbk?panoid=aIMysWf_r3iefvW_zKrTiQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=70.087616&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Bukit+Cipta+Lestari/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f7dcd00a6f01:0x7579639b4ec64deb!8m2!3d-6.1929219!4d106.7978866"
PT. Takari Kokoh Sejahtera,"Jl. Arjuna Utara No.131, RT.1/RW.1, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470","Jl. Arjuna Utara No.131, RT.1/RW.1, Tj. Duren Sel., Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11470,RQ8Q+6P,takari.co.id,(021) 5640101,"-6.1843972, 106.7893316",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",45,,5,https://lh5.googleusercontent.com/p/AF1QipMTVk3X48AHoBZ1cluLv7iJMbJbZQuLsnfTILqm=w426-h240-k-no,"https://www.google.com/maps/place/PT.+Takari+Kokoh+Sejahtera/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6f3c44eb383:0xdefedb0a092c6acc!8m2!3d-6.1843972!4d106.7893316"
PT. Barito Pacific Timber,"Wisma Barito Pacific, Tower B, Lt.8, Jl. Letjen S. Parman Kav. 62-63, RT.8/RW.4, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma Barito Pacific, Tower B, Lt.8, Jl. Letjen S. Parman Kav. 62-63, RT.8/RW.4, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ3X+89,,(021) 5306711,"-6.1967314, 106.7984444",Kantor Perusahaan,,N,"4,2",31,,6,https://lh5.googleusercontent.com/p/AF1QipOwEIIPmq5gV176eCNt3OyHVVfpqgRTZnTZky_U=w408-h306-k-no,"https://www.google.com/maps/place/PT.+Barito+Pacific+Timber/@-6.1904156,106.7795808,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2dfec64c32c6d01b:0x416b9d9bab1f3121!8m2!3d-6.1967314!4d106.7984444"
PT.Indonesia Evergreen feed,"Jl. S.Parman Menara Citycon lantai8 RT.12, RT.4/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. S.Parman Menara Citycon lantai8 RT.12, RT.4/RW.5, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ4X+W3,,0812-3542-9318,"-6.1926682, 106.7976847",,"Selasa 09.00–17.00,Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00. Sembunyikan jam buka untuk seminggu",N,,,,3,https://lh5.googleusercontent.com/p/AF1QipOXtapOIZ1gzvOf_dQiu22cCE32e83HCpP-X23f=w408-h544-k-no,"https://www.google.com/maps/place/PT.Indonesia+Evergreen+feed/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f7d8710b2b21:0x33d1dda0638ee193!8m2!3d-6.1926682!4d106.7976847"
slipi wisma,"Jl. Anggrek Neli Murni 1 Blok C No.105, RT.12/RW.1, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Anggrek Neli Murni 1 Blok C No.105, RT.12/RW.1, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ6W+7C,,,"-6.1892857, 106.7960354",,,N,,,,2,https://geo0.ggpht.com/cbk?panoid=_VnIeoT0cD1owgKv9duE-g&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=125.582016&pitch=0&thumbfov=100,"https://www.google.com/maps/place/slipi+wisma/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f692e9258d37:0x77e73831d5bad5e3!8m2!3d-6.1892857!4d106.7960354"
PT. Sawah Besar Farma,"Jl. Way Besay No.79, RT.1/RW.1, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470","Jl. Way Besay No.79, RT.1/RW.1, Tj. Duren Sel., Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11470,RQ8Q+7C,,(021) 5601274,"-6.1843365, 106.7886242",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"3,7",15,,8,https://lh5.googleusercontent.com/p/AF1QipOHAb76ouSV8pIPipi3Of54BoxWWqxbcaREubdS=w408-h725-k-no,"https://www.google.com/maps/place/PT.+Sawah+Besar+Farma/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6f3d94712a1:0x20ee760410c6abab!8m2!3d-6.1843365!4d106.7886242"
PT Jui Shin Indonesia,"Jl. Letjen S. Parman, RT.4/RW.3, Jelambar, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460","Jl. Letjen S. Parman, RT.4/RW.3, Jelambar, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11460,RQ5X+M6,,(021) 53666602,"-6.1907866, 106.7980957",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"3,8",10,,0,https://geo3.ggpht.com/cbk?panoid=LuSrq-m_xcvwOsYLB_ZzSw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=88.67982&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Jui+Shin+Indonesia/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f693baf6e945:0xae512980fd83a808!8m2!3d-6.1907866!4d106.7980957"
BenQ Indonesia,"Wisma 77 Tower 2, lantai 5 kav, Jl. Letjen S. Parman No.77, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma 77 Tower 2, lantai 5 kav, Jl. Letjen S. Parman No.77, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ6X+2F,benq.co.id,(021) 29675969,"-6.1899363, 106.7987368",Kantor Perusahaan,"Selasa 08.30–18.00,Rabu 08.30–18.00,Kamis 08.30–18.00,Jumat 08.30–18.00,Sabtu Tutup,Minggu Tutup,Senin 08.30–18.00. Sembunyikan jam buka untuk seminggu",N,"4,4",5,,0,https://geo0.ggpht.com/cbk?panoid=F0EVFZ-1l4udo1NsLDAB8g&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=273.81363&pitch=0&thumbfov=100,"https://www.google.com/maps/place/BenQ+Indonesia/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f692356a22b3:0x51b6e8084dfe19bd!8m2!3d-6.1899363!4d106.7987368"
PT Sitara Propertindo Tbk,"Wisma 77 Lt. 19, Jalan Letjen S. Parman No.Kav. 77, Kel. Slipi, Kec. Palmerah, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma 77 Lt. 19, Jalan Letjen S. Parman No.Kav. 77, Kel. Slipi, Kec. Palmerah, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+R3,,(021) 5363070,"-6.19045, 106.7977142",,,N,,,,0,https://geo2.ggpht.com/cbk?panoid=eyJu_C71_g-tN3yb_O-46A&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=87.87056&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Sitara+Propertindo+Tbk/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f693ae8cc761:0xdee3e777bda42ce1!8m2!3d-6.19045!4d106.7977142"
PT. Wirecard Technologies Indonesia,"Jl. Letjen. S. Parman Blok G No.Kav 62-63,, RT.8/RW.4, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen. S. Parman Blok G No.Kav 62-63,, RT.8/RW.4, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ3X+3C,aprisma.co.id,(021) 53665115,"-6.1973697, 106.7985078",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,5",67,,0,https://geo3.ggpht.com/cbk?panoid=PNseVD_cnVhYaIvA0o4q5A&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=81.14736&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Wirecard+Technologies+Indonesia/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6958c82097f:0xf337205da16f9eb2!8m2!3d-6.1973697!4d106.7985078"
PT Pupuk Indonesia Logistik,"Gedung Pusri, Jl. Letjen S. Parman No.Kav.101, RT.2/RW.1, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Gedung Pusri, Jl. Letjen S. Parman No.Kav.101, RT.2/RW.1, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RQCW+FG,pi-logistik.com,(021) 22631881,"-6.1788671, 106.7963701",Kantor Perusahaan,"Selasa 07.30–16.30,Rabu 07.30–16.30,Kamis 07.30–16.30,Jumat 07.30–16.30,Sabtu Tutup,Minggu Tutup,Senin 07.30–16.30. Sembunyikan jam buka untuk seminggu",N,"4,4",55,,4,https://lh5.googleusercontent.com/p/AF1QipNRzC-nt-hZP7AqjXczmOWGrHV909ec5uLoVvC6=w512-h240-k-no,"https://www.google.com/maps/place/PT+Pupuk+Indonesia+Logistik/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f68aedea29a7:0x8675285a57ed612e!8m2!3d-6.1788671!4d106.7963701"
Raiser Slipi,"Jl. Ks. Tubun 3 Dalam No.39, RT.1/RW.4, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Ks. Tubun 3 Dalam No.39, RT.1/RW.4, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR42+C3,,,"-6.19396, 106.8001417",Kantor Perusahaan,,N,"5,0",2,,0,https://geo1.ggpht.com/cbk?panoid=helEfO1IJmL70AUWqtkBNw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=215.11154&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Raiser+Slipi/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6969fd566ff:0xe05a97e7b94e0ca1!8m2!3d-6.19396!4d106.8001417"
Komplek Sekneg Slipi Flat Wing,"Jalan Kemanggisan Ilir No. 150, RT. 17/08, Kemanggisan, Palmerah, RT.17/RW.8, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jalan Kemanggisan Ilir No. 150, RT. 17/08, Kemanggisan, Palmerah, RT.17/RW.8, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ6V+JC,,,"-6.1884764, 106.7935745",Kompleks Bangunan Perusahaan,,N,"4,8",6,,5,https://lh5.googleusercontent.com/p/AF1QipMDBmNDplYEzzHdQB1dpk0TjrhFBWpYVzfIgS_5=w408-h306-k-no,"https://www.google.com/maps/place/Komplek+Sekneg+Slipi+Flat+Wing/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6ed4f6de5d3:0x4abe826eafc3db25!8m2!3d-6.1884764!4d106.7935745"
