BusinessName,FullAddress,StreetAddress,City,State,Zip,PlusCode,Website,Phone,LatLong,Category,Hours,IsClaimed,Rating,ReviewCount,Amenities,NumberOfPhotos,ImageURL,URL
Apartemen Ciputra International,"RW.4, Rawa Buaya, Cengkareng, West Jakarta City, Jakarta 11740","RW.4, Rawa Buaya, Cengkareng",West Jakarta City,Jakarta,11740,RPGJ+W8,,,"-6.1726838, 106.7308151",Biro Jasa Penyewaan Kondominium,,N,"5,0",1,,0,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,"https://www.google.com/maps/place/Apartemen+Ciputra+International/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f7285853298d:0x45930b1572f6f491!8m2!3d-6.1726838!4d106.7308151"
Wisma Akr,"Jl. Panjang No.5, RT.11/RW.10, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jl. Panjang No.5, RT.11/RW.10, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ59+88,akr.co.id,,"-6.1916293, 106.7682663",Kantor Perusahaan,,Y,"4,5",135,,34,https://lh5.googleusercontent.com/p/AF1QipNDt6z0NoBhqbYGSIRW2BdV3TM0tzAyQPlq4j4G=w408-h306-k-no,"https://www.google.com/maps/place/Wisma+Akr/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f71dae3dae3b:0x90163e99a268110e!8m2!3d-6.1916293!4d106.7682663"
Astra World,"Jl. Taman Ratu Indah, RT.11/RW.1, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520","Jl. Taman Ratu Indah, RT.11/RW.1, Duri Kepa, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11520,RQC8+9W,astra.co.id,0813-8738-1505,"-6.1790689, 106.7672577",,"Rabu Tutup,Kamis Tutup,Jumat Tutup,Sabtu 08.00–07.00,Minggu Tutup,Senin 08.00–07.00,Selasa Tutup. Sembunyikan jam buka untuk seminggu",N,,,,0,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,"https://www.google.com/maps/place/Astra+World/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f7008f20aa17:0xae84fd81075165f2!8m2!3d-6.1790689!4d106.7672577"
PT. Panca Budi,"Blok, Daan Mogot Rd No.Blok B, Poris Jaya, Batuceper, Tangerang City, Banten 15122","Blok, Daan Mogot Rd No.Blok B, Poris Jaya, Batuceper",Tangerang City,Banten,15122,RMPH+7H,pancabudi.com,(021) 29029086,"-6.1643619, 106.6789327",Kantor Perusahaan,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,1",10,,7,https://lh5.googleusercontent.com/p/AF1QipPecFI5W75lOECIiHRSVm2W8_G4pL9eGqopynOe=w408-h725-k-no,"https://www.google.com/maps/place/PT.+Panca+Budi/@-6.1643619,106.538857,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f85f1f26e455:0x68b85a7589b3d25a!8m2!3d-6.1643619!4d106.6789327"
Global Indonesia,"BLK. 1A, No. 4, Ruko Komplek Daan Mogot, Kintamani Barat, Kalideres, 11840 Jakarta Barat, Indonesia, RT.8/RW.12, Kalideres, West Jakarta City, Jakarta 11840","BLK. 1A, No. 4, Ruko Komplek Daan Mogot, Kintamani Barat, Kalideres, 11840 Jakarta Barat, Indonesia, RT.8/RW.12, Kalideres",West Jakarta City,Jakarta,11840,RPX6+W7,globalteleshop.com,(021) 5457990,"-6.1502, 106.71063",Perusahaan Jasa Hak Properti,,N,"5,0",1,,0,https://geo3.ggpht.com/cbk?panoid=hSpnVDGdcvkbGtzpPIGXhQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=248.62292&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Global+Indonesia/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f81010c46371:0xbd61fff9cde6e21c!8m2!3d-6.1502!4d106.71063"
Gedung 600,"Jl. C3, Pajang, Benda, Kota Tangerang, Banten 15126","Jl. C3, Pajang, Benda",Kota Tangerang,Banten,15126,VMF4+WF,angkasapura2.co.id,1 500 138,"-6.125159, 106.6561405",Kantor Perusahaan,"Rabu 07.30–16.30,Kamis 07.30–16.30,Jumat 07.30–16.30,Sabtu Tutup,Minggu Tutup,Senin 07.30–16.30,Selasa 07.30–16.30. Sembunyikan jam buka untuk seminggu",N,"4,6",71,,18,https://lh5.googleusercontent.com/p/AF1QipPPdwGzhSQTZaw755xa_zToQCp9oGCORSugdD1a=w408-h306-k-no,"https://www.google.com/maps/place/Gedung+600/@-6.125159,106.5160648,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e6a026b84f3d8d9:0x8b5cbd6126b490a7!8m2!3d-6.125159!4d106.6561405"
AMC TERMINAL 2 F,"Bandara International Soekarno Hatta Jl.Panjang, Pajang, Benda, Kota Tangerang, Banten 15126","Bandara International Soekarno Hatta Jl.Panjang, Pajang, Benda",Kota Tangerang,Banten,15126,VMH3+M6,angkasapura2.co.id,(021) 5505745,"-6.1207906, 106.6530026",Kantor Perusahaan,"Rabu Buka 24 jam,Kamis Buka 24 jam,Jumat Buka 24 jam,Sabtu Buka 24 jam,Minggu Buka 24 jam,Senin Buka 24 jam,Selasa Buka 24 jam. Sembunyikan jam buka untuk seminggu",N,"4,6",16,,9,https://lh5.googleusercontent.com/p/AF1QipP3Bjpa5iFIXuHgox6rHEuGb8xy5XO3EcrvtHd1=w408-h544-k-no,"https://www.google.com/maps/place/AMC+TERMINAL+2+F/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e6a026a8046f023:0xd1f9a07a425803fa!8m2!3d-6.1207906!4d106.6530026"
PT. Panca Budi Idaman,"Jl. Keamanan No.228-229, Kb. Besar, Kec. Batuceper, Kota Tangerang, Banten 15122","Jl. Keamanan No.228-229, Kb. Besar, Kec. Batuceper",Kota Tangerang,Banten,15122,RMRJ+82,pancabudi.com,(021) 54394844,"-6.15914, 106.680057",Pabrik Plastik,,Y,"3,4",33,,3,https://lh5.googleusercontent.com/p/AF1QipPmf1XHxvPn6Bb-MsFGr4phRLbqhJ_0_fYsOJ7F=w408-h859-k-no,"https://www.google.com/maps/place/PT.+Panca+Budi+Idaman/@-6.15914,106.5399813,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f60980d5cd09:0xcf02c429df9d8c6b!8m2!3d-6.15914!4d106.680057"
Astra Internasional,"Central Park Lt. LG, Jl. Let Jend S Parman, Kav. 28, Tanjung Duren Selatan, Grogol petamburan, RT.12/RW.6, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Central Park Lt. LG, Jl. Let Jend S Parman, Kav. 28, Tanjung Duren Selatan, Grogol petamburan, RT.12/RW.6, Tj. Duren Sel., Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RQFR+CM,astra.co.id,(021) 29312000,"-6.176491, 106.7917014",Kantor Perusahaan,,N,"5,0",2,,3,https://lh5.googleusercontent.com/p/AF1QipNEbdxCb_12l2GysP91FBKre-dMCnXylr0a6uqX=w408-h544-k-no,"https://www.google.com/maps/place/Astra+Internasional/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f65fba1aa07d:0xee42d73947a8dca7!8m2!3d-6.176491!4d106.7917014"
PT Mayora Indah Tbk,"Gedung Mayora, Jalan Tomang Raya 21-23, RT.1/RW.1, Tomang, Grogol petamburan, RT.1/RW.1, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Gedung Mayora, Jalan Tomang Raya 21-23, RT.1/RW.1, Tomang, Grogol petamburan, RT.1/RW.1, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQFX+3J,mayoraindah.co.id,(021) 80637400,"-6.1773496, 106.7990587",Kantor Perusahaan,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"3,7",98,,15,https://lh5.googleusercontent.com/p/AF1QipP5XZF-xwifUmq_V8wu7kh18OFH1UzC-DrsQVLA=w426-h240-k-no,"https://www.google.com/maps/place/PT+Mayora+Indah+Tbk/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f6e33b17cae1:0xd0d88edd4fcad23d!8m2!3d-6.1773496!4d106.7990587"
PT. ALVINDO CATUR SENTOSA - Distributor Valve Flange Fitting Pipa Elbow Reducer Jakarta,"APL Tower, Jl. Letjen S. Parman No.Kav. 28, Grogol Petamburan, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470               Terletak di: PT Sindorim Surya Sejahtera (APL Tower Central Park)","APL Tower, Jl. Letjen S. Parman No.Kav. 28, Grogol Petamburan, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11470               Terletak di: PT Sindorim Surya Sejahtera (APL Tower Central Park),RQFR+W2,alvindocs.com,(021) 29339521,"-6.1751258, 106.7900132",Pemasok Pipa,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,4",29,,37,https://lh5.googleusercontent.com/p/AF1QipMkbFIQFMkdrCa7Ih87gP5WHKttXP_KnGTJrhcK=w426-h240-k-no,"https://www.google.com/maps/place/PT.+ALVINDO+CATUR+SENTOSA+-+Distributor+Valve+Flange+Fitting+Pipa+Elbow+Reducer+Jakarta/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f68ab81592eb:0x85d14dfcef9ae7f5!8m2!3d-6.1751258!4d106.7900132"
HM Sampoerna Kedoya,"Jl. Panjang, RT.5/RW.10, Kebon Jeruk, Kebonjeruk, West Jakarta City, Jakarta 11530","Jl. Panjang, RT.5/RW.10, Kebon Jeruk, Kebonjeruk",West Jakarta City,Jakarta,11530,RQ49+XF,,,"-6.1925999, 106.7687258",Kantor Perusahaan,,N,"4,7",15,,7,https://lh5.googleusercontent.com/p/AF1QipN-qMJA632105ipieDcpLwBlqKjqgpcgTgINy3J=w408-h306-k-no,"https://www.google.com/maps/place/HM+Sampoerna+Kedoya/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f71dc71e47e1:0x7386f02774755d00!8m2!3d-6.1925999!4d106.7687258"
Tokopedia Care Tower,"TOKOPEDIA CARE TOWER - Ground Floor Ciputra International Jl. Lingkar Luar Barat No.101, Kembangan Utara, Rawa Buaya Cengkareng Jakarta Barat, RT.14, Rw. Buaya, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740","TOKOPEDIA CARE TOWER - Ground Floor Ciputra International Jl. Lingkar Luar Barat No.101, Kembangan Utara, Rawa Buaya Cengkareng Jakarta Barat, RT.14, Rw. Buaya, Kec. Kembangan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11740,RPGH+QC,tokopedia.com,,"-6.173044, 106.7285115",Kantor Perusahaan,"Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu 09.00–17.00,Minggu 09.00–17.00,Senin 09.00–17.00,Selasa 09.00–17.00. Sembunyikan jam buka untuk seminggu",N,"3,4",5,,0,https://geo1.ggpht.com/cbk?panoid=6gVSUQSM8UZkf4fCbtV0Kw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=108.4424&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Tokopedia+Care+Tower/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f78afe11c619:0x3ffc47ebdfc149f6!8m2!3d-6.173044!4d106.7285115"
Anteraja SS KAPUK,"Jl. Peternakan Raya No.35, RT.4/RW.4, Kapuk, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11720","Jl. Peternakan Raya No.35, RT.4/RW.4, Kapuk, Kecamatan Cengkareng",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11720,VQ2C+3G,anteraja.id,(021) 50603333,"-6.1497976, 106.7713004",Kantor Perusahaan,"Rabu 08.00–18.00,Kamis 08.00–18.00,Jumat 08.00–18.00,Sabtu 08.00–18.00,Minggu 08.00–18.00,Senin 08.00–18.00,Selasa 08.00–18.00. Sembunyikan jam buka untuk seminggu",N,"5,0",1,,4,https://lh5.googleusercontent.com/p/AF1QipNbl5TSPs7s049-PeOBSKKr--2MlyJy6Uz1-VJy=w426-h240-k-no,"https://www.google.com/maps/place/Anteraja+SS+KAPUK/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f7e51cd9b1c5:0x8f0beb9b93c6ff53!8m2!3d-6.1497976!4d106.7713004"
Staging Store Anteraja Benda,"Ruko Mutiara kosambi 2 Blok A19, Benda, Kota Tangerang, Banten 15211","Ruko Mutiara kosambi 2 Blok A19, Benda",Kota Tangerang,Banten,15211,WM2P+JV,anteraja.id,,"-6.098499, 106.687189",,"Rabu 08.00–20.00,Kamis 08.00–20.00,Jumat 08.00–20.00,Sabtu 08.00–20.00,Minggu 08.00–20.00,Senin 08.00–20.00,Selasa 08.00–20.00. Sembunyikan jam buka untuk seminggu",N,,,,2,https://lh5.googleusercontent.com/p/AF1QipNl32zPagpj2JwVUNccFxk8wMq-WgOQQgafzyMy=w408-h544-k-no,"https://www.google.com/maps/place/Staging+Store+Anteraja+Benda/@-6.098499,106.5471133,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e6a035c5672bad9:0xf731cfe81a587838!8m2!3d-6.098499!4d106.687189"
PLN Kalideres,"Jl. Peta Selatan No.39 6 3, RT.6/RW.3, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840","Jl. Peta Selatan No.39 6 3, RT.6/RW.3, Kalideres, Kec. Kalideres",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11840,RPW3+G6,,(021) 5447630,"-6.153743, 106.7031049",Perusahaan Listrik,"Rabu 08.00–16.00,Kamis 08.00–16.00,Jumat 08.00–16.30,Sabtu Tutup,Minggu Tutup,Senin 08.00–16.00,Selasa 08.00–16.00. Sembunyikan jam buka untuk seminggu",N,"1,9",93,,18,https://lh5.googleusercontent.com/p/AF1QipNRAX-7TfD14MBsZdwomcRGWbZr9VTtPUUXIb_U=w426-h240-k-no,"https://www.google.com/maps/place/PLN+Kalideres/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f80b45c57af7:0x7f83e9670f342d72!8m2!3d-6.153743!4d106.7031049"
PT Gudang Garam Tbk Corporate - Kediri,"Jl. Raya Kb. Jeruk No.63, RT.8/RW.1, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jl. Raya Kb. Jeruk No.63, RT.8/RW.1, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,,gudanggaramtbk.com,(021) 4201806,"-6.1989451, 106.7647823",Kantor Perusahaan,,N,"4,5",4,,0,https://geo1.ggpht.com/cbk?panoid=b0N1vxhHxXekV2DArFVtVA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=178.05753&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Gudang+Garam+Tbk+Corporate+-+Kediri/@-6.1989451,106.6947445,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f721ff7861cf:0x25c699d698232014!8m2!3d-6.1989451!4d106.7647823"
Tokopedia Tower,"lantai 52 Tokopedia Tower Ciputra World 2, Jl. Prof. DR. Satrio No.Kav. 11, RT.3/RW.3, Karet Semanggi, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950               Terletak di: Tokopedia Tower","lantai 52 Tokopedia Tower Ciputra World 2, Jl. Prof. DR. Satrio No.Kav. 11, RT.3/RW.3, Karet Semanggi, Setia Budi",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12950               Terletak di: Tokopedia Tower,QRH9+GQ,tokopedia.com,(021) 80647333,"-6.2211979, 106.819417",Kantor Perusahaan,"Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00,Selasa 09.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",1292,,1459,https://lh5.googleusercontent.com/p/AF1QipPODtTNda5i9Lfc11rh7Pb47q09DS9Iv0JqGQS5=w408-h306-k-no,"https://www.google.com/maps/place/Tokopedia+Tower/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f3fe6d0bc9a1:0x88011349eeaac6a3!8m2!3d-6.2211979!4d106.819417"
Apartement The Crest West Vista at Puri,"Jl. Lkr. Luar Barat No.8, RT.9/RW.6, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750","Jl. Lkr. Luar Barat No.8, RT.9/RW.6, Duri Kosambi, Kecamatan Cengkareng",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11750,RPRG+VM,thecrest.co.id,(021) 29030700,"-6.1578418, 106.7267419",Gedung Apartemen,"Rabu 09.00–18.00,Kamis 09.00–18.00,Jumat 09.00–18.00,Sabtu 09.00–18.00,Minggu 09.00–18.00,Senin 09.00–18.00,Selasa 09.00–18.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",168,,277,https://lh5.googleusercontent.com/p/AF1QipPYGzXxlEJeHQbIOljTiV5sbZKX1LOV0T5uhecb=w480-h240-k-no,"https://www.google.com/maps/place/Apartement+The+Crest+West+Vista+at+Puri/@-6.1578418,106.6567041,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f7f4d6ef0ab7:0x5c9fdf6624bc624!8m2!3d-6.1578418!4d106.7267419"
Pt. Alvindo Catur Sentosa,"Dadap, Kec. Kosambi, Tangerang, Banten 15211","Dadap, Kec. Kosambi",Tangerang,Banten,15211,WP63+V7,alvindocs.com,,"-6.0878608, 106.7031549",Kantor Perusahaan,,N,"5,0",1,,5,https://lh5.googleusercontent.com/p/AF1QipMAuaqdkpK_jKgp-QDUFxKFK8YrIj46aWvKesqv=w408-h725-k-no,"https://www.google.com/maps/place/Pt.+Alvindo+Catur+Sentosa/@-6.0878608,106.6331171,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e6a033cd74fdb43:0xfada800ebfdbfc6!8m2!3d-6.0878608!4d106.7031549"
BPJS Ketenagakerjaan,"Jl. Daan Mogot Km. 19.6, Kebon Besar, Batu Ceper, Batuceper, Kec. Tangerang, Kota Tangerang, Banten 15122","Jl. Daan Mogot Km. 19.6, Kebon Besar, Batu Ceper, Batuceper, Kec. Tangerang",Kota Tangerang,Banten,15122,RMPG+7C,bpjsketenagakerjaan.go.id,(021) 54395596,"-6.1642796, 106.6760175",Perusahaan Asuransi,"Rabu 08.00–16.00,Kamis 08.00–15.30,Jumat 08.00–15.30,Sabtu Tutup,Minggu Tutup,Senin 08.00–15.30,Selasa 08.00–15.30. Sembunyikan jam buka untuk seminggu",N,"4,2",516,,100,https://lh5.googleusercontent.com/p/AF1QipOVBi6pNNz0ncuARGCYKHcVR1sQSBAGOv53PzSV=w408-h725-k-no,"https://www.google.com/maps/place/BPJS+Ketenagakerjaan/@-6.1642796,106.6059797,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f81c4e9157b3:0xe881c97784fc222!8m2!3d-6.1642796!4d106.6760175"
"PT Indofood CBP Sukses Makmur Tbk, Ancol","Jl. Ancol barat I Jl. Ancol Barat VIII No.4, RW.3, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430","Jl. Ancol barat I Jl. Ancol Barat VIII No.4, RW.3, Ancol, Kec. Pademangan",Kota Jkt Utara,Daerah Khusus Ibukota Jakarta,14430,VRCC+9R,indofood.co.id,(021) 6907141,"-6.129014, 106.8220706",Kantor Perusahaan,"Rabu 08.00–18.00,Kamis 08.00–18.00,Jumat 08.00–18.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–18.00,Selasa 08.00–18.00. Sembunyikan jam buka untuk seminggu",N,"4,2",292,,116,https://lh5.googleusercontent.com/p/AF1QipPSWGALMzrCNHOTPX2KpPdToQAIRT-gx_4Y7UDO=w408-h725-k-no,"https://www.google.com/maps/place/PT+Indofood+CBP+Sukses+Makmur+Tbk,+Ancol/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e6a1e07789acc55:0xf39e588646c5a8fd!8m2!3d-6.129014!4d106.8220706"
PT Paragon Technology and Innovation,"Jl. Swadarma Raya Jl. Kp. Baru IV No.4, RW.2, Ulujami, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12250","Jl. Swadarma Raya Jl. Kp. Baru IV No.4, RW.2, Ulujami, Kec. Pesanggrahan",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12250,QQF6+H8,paragon-innovation.com,(021) 5853883,"-6.2260215, 106.760817",Kantor Perusahaan,"Rabu 07.30–17.00,Kamis 07.30–17.00,Jumat 07.30–16.15,Sabtu Tutup,Minggu Tutup,Senin 07.30–17.00,Selasa 07.30–17.00. Sembunyikan jam buka untuk seminggu",N,"4,5",298,,83,https://lh5.googleusercontent.com/p/AF1QipPqe2JeW_btwsY1jBvPnCOQC6uXeYVe8ml0XRkT=w408-h306-k-no,"https://www.google.com/maps/place/PT+Paragon+Technology+and+Innovation/@-6.2260215,106.6907792,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f0d1bdcc141b:0xd95a9784f83c0065!8m2!3d-6.2260215!4d106.760817"
PT. Lautan Luas Tbk.,"Graha Indramas, Gedung, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Graha Indramas, Gedung, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR22+22,lautan-luas.com,(021) 80660777,"-6.1999481, 106.8000459",Kantor Perusahaan,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",54,,16,https://lh5.googleusercontent.com/p/AF1QipPmHuIzXmuSampJX9z3FAxUoZZjKgsaYWyQslAr=w408-h612-k-no,"https://www.google.com/maps/place/PT.+Lautan+Luas+Tbk./@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f697c09a1b3b:0x22b048239df899cb!8m2!3d-6.1999481!4d106.8000459"
Ruko Puri Mansion,"Jl. Lkr. Luar Barat No.1 No.5, RT.5/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610","Jl. Lkr. Luar Barat No.1 No.5, RT.5/RW.2, Kembangan Sel., Kec. Kembangan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11610,RP9H+X5,,,"-6.1800862, 106.7279945",Kantor Perusahaan,,N,"4,2",48,,4,https://lh5.googleusercontent.com/p/AF1QipMkOVUlTnbd_NkLO0pCaPu43E4akWKov_KAx_VG=w408-h544-k-no,"https://www.google.com/maps/place/Ruko+Puri+Mansion/@-6.1800862,106.6579567,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f77f2fa9688d:0x611ff3b5ef027405!8m2!3d-6.1800862!4d106.7279945"
PT. Astra International Tbk,"Menara Astra, Jl. Jend. Sudirman No.Kav. 5 - 6, RT.10/RW.11, Karet Tengsin, Tanahabang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220","Menara Astra, Jl. Jend. Sudirman No.Kav. 5 - 6, RT.10/RW.11, Karet Tengsin, Tanahabang",Kota Jakarta Pusat,Daerah Khusus Ibukota Jakarta,10220,QRVC+4G,astra.co.id,(021) 5704949,"-6.2071339, 106.8213189",Kantor Perusahaan,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,7",49,,147,https://lh5.googleusercontent.com/p/AF1QipNcCRhYAYzGw6GVvl-6mbo0aBZIDtK60aAJzuOm=w408-h244-k-no,"https://www.google.com/maps/place/PT.+Astra+International+Tbk/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+Ciputra+International+Puri+jakarta+barat!3m4!1s0x2e69f14e1d0fe801:0xda77ae180138296b!8m2!3d-6.2071339!4d106.8213189"
