BusinessName,FullAddress,StreetAddress,City,State,Zip,PlusCode,Website,Phone,LatLong,Category,Hours,IsClaimed,Rating,ReviewCount,Amenities,NumberOfPhotos,ImageURL,URL
PT Mayora Indah Tbk,"Gedung Mayora, Jalan Tomang Raya 21-23, RT.1/RW.1, Tomang, Grogol petamburan, RT.1/RW.1, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Gedung Mayora, Jalan Tomang Raya 21-23, RT.1/RW.1, Tomang, Grogol petamburan, RT.1/RW.1, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQFX+3J,mayoraindah.co.id,(021) 80637400,"-6.1773496, 106.7990587",Kantor Perusahaan,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"3,7",98,,15,https://lh5.googleusercontent.com/p/AF1QipP5XZF-xwifUmq_V8wu7kh18OFH1UzC-DrsQVLA=w426-h240-k-no,"https://www.google.com/maps/place/PT+Mayora+Indah+Tbk/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6e33b17cae1:0xd0d88edd4fcad23d!8m2!3d-6.1773496!4d106.7990587"
Prisma Kedoya Plaza,"Jl. Perjuangan, RT.1/RW.7, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jl. Perjuangan, RT.1/RW.7, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ55+G6,,,"-6.1911266, 106.7580849",Kantor Perusahaan,,N,"4,1",42,,9,https://lh5.googleusercontent.com/p/AF1QipNzyndox-lmpI0N2ok-KCL3FQME79hIEmXpT6-P=w408-h306-k-no,"https://www.google.com/maps/place/Prisma+Kedoya+Plaza/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f71063319c2f:0x2707101e26371c4b!8m2!3d-6.1911266!4d106.7580849"
PT. Graha Bumi Hijau,"Jl. Kerajinan No.3, RT.10/RW.1, Krukut, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11140","Jl. Kerajinan No.3, RT.10/RW.1, Krukut, Kec. Taman Sari",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11140,RRW8+MM,tessatissue.com,(021) 6320123,"-6.1533087, 106.8166378",Kantor Perusahaan,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,2",18,,5,https://lh5.googleusercontent.com/p/AF1QipN1ynXkptZNu5nBDjJ1Z8j5S4mcZdim3mObYVFh=w426-h240-k-no,"https://www.google.com/maps/place/PT.+Graha+Bumi+Hijau/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f60aaa1cf413:0x43016c3caa14884d!8m2!3d-6.1533087!4d106.8166378"
Pupuk Kujang Jakarta,"Wisma Pusri Lt. 4, Jl. Letjen S. Parman Kav. 101, Tomang, Grogol Petamburan, RT.2/RW.1, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Wisma Pusri Lt. 4, Jl. Letjen S. Parman Kav. 101, Tomang, Grogol Petamburan, RT.2/RW.1, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RQCW+FH,pupuk-kujang.co.id,,"-6.1788659, 106.7964163",Kantor Perusahaan,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,5",6,,6,https://lh5.googleusercontent.com/p/AF1QipMJyh_UdqDc0lO6wWXHrZn-8LsxNH_5QvGJApyL=w408-h306-k-no,"https://www.google.com/maps/place/Pupuk+Kujang+Jakarta/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f68aedf229eb:0x94c275e96066b29d!8m2!3d-6.1788659!4d106.7964163"
"PT Pyridam Farma, Tbk","blok F3, villa, Jalan Kebon Jeruk Raya, RT.3/RW.3, Kebon Jeruk, RT.3/RW.3, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","blok F3, villa, Jalan Kebon Jeruk Raya, RT.3/RW.3, Kebon Jeruk, RT.3/RW.3, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ3F+5W,pyridam.com,,"-6.1970879, 106.7747554",Kantor Perusahaan,,N,"5,0",2,,0,https://geo0.ggpht.com/cbk?panoid=5JqWm8ZYZIyLNJqCFJJdCQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=352.26523&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Pyridam+Farma,+Tbk/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6e0eb68e8b7:0xbfadee725ee2ed7a!8m2!3d-6.1970879!4d106.7747554"
BPJS Kesehatan Cabang Jakarta Barat (Gedung Baru),"Jl. Raya Klp. Dua No.9, RT.1/RW.5, Klp. Dua, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11550","Jl. Raya Klp. Dua No.9, RT.1/RW.5, Klp. Dua, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11550,QQP9+9Q,bpjs-kesehatan.go.id,(021) 5322630,"-6.214065, 106.76943",Kantor Perusahaan,"Rabu 08.00–15.00,Kamis 08.00–15.00,Jumat 08.00–15.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–15.00,Selasa 08.00–15.00. Sembunyikan jam buka untuk seminggu",N,"4,4",322,,166,https://lh5.googleusercontent.com/p/AF1QipMtXosZbo8YgLuAJJ6kW7wlsGafoQJ090Htex41=w408-h408-k-no,"https://www.google.com/maps/place/BPJS+Kesehatan+Cabang+Jakarta+Barat+(Gedung+Baru)/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f72a6f27857f:0x6209432325b63da2!8m2!3d-6.214065!4d106.76943"
PT. Cipta Graha Kreasi,"Kencana Tower Lantai 3 Komplek Business Park Kebon Jeruk, Jl. Meruya Ilir No. 88, RT.1/RW.5, Meruya Utara, Kembangan, RT.1/RW.5, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620","Kencana Tower Lantai 3 Komplek Business Park Kebon Jeruk, Jl. Meruya Ilir No. 88, RT.1/RW.5, Meruya Utara, Kembangan, RT.1/RW.5, Meruya Utara, Kec. Kembangan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11620,RQ26+MW,cgkreasi.co.id,(021) 58901620,"-6.1983678, 106.7622824",Kantor Perusahaan,"Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30,Selasa 08.30–17.30. Sembunyikan jam buka untuk seminggu",Y,"4,9",9,,4,https://lh5.googleusercontent.com/p/AF1QipNcWqGtvTUawcBjMLlOR2bhQRndO4a7kcOGy6X8=w426-h240-k-no,"https://www.google.com/maps/place/PT.+Cipta+Graha+Kreasi/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f71885b244af:0xed5be5d077302edd!8m2!3d-6.1983678!4d106.7622824"
Motor Plus,"Gedung Gramedia, Jalan Panjang No.8A, Kebon Jeruk, RT.5/RW.10, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530               Terletak di: Kompas Gramedia Majalah","Gedung Gramedia, Jalan Panjang No.8A, Kebon Jeruk, RT.5/RW.10, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530               Terletak di: Kompas Gramedia Majalah,RQ49+4F,,(021) 5330150,"-6.194635, 106.768646",Perusahaan Media,,Y,"3,9",10,,3,https://geo3.ggpht.com/cbk?panoid=Epstdn5mztVcuxcDk2ilsg&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=238.10692&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Motor+Plus/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f71e68dadf2f:0x296e2b5da20fddbd!8m2!3d-6.194635!4d106.768646"
Star Energy,"Wisma Barito,Star Energy Tower,, Jl. Let. Jen S. Parman, Kav 62 - 63, RT.8/RW.4, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma Barito,Star Energy Tower,, Jl. Let. Jen S. Parman, Kav 62 - 63, RT.8/RW.4, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ3X+28,starenergy.co.id,(021) 5325828,"-6.1973949, 106.7983652",Perusahaan,,N,"4,4",80,,22,https://lh5.googleusercontent.com/p/AF1QipNUiWP4jeqPJaZqE2eTO3I_tG1rprNcEWEOAFfV=w408-h864-k-no,"https://www.google.com/maps/place/Star+Energy/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6958c61aaa1:0x3f4d26387c1471a1!8m2!3d-6.1973949!4d106.7983652"
Sahabat Utama Group,"No.Kav 76, Jl. Letjen S. Parman, RT.4/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","No.Kav 76, Jl. Letjen S. Parman, RT.4/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+M6,,(021) 53666575,"-6.1908083, 106.7980481",Kantor Perusahaan,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,0",7,,5,https://lh5.googleusercontent.com/p/AF1QipOQU5cT4iwzbkqZCIozMvWHeNURbExvPozwsCPl=w408-h725-k-no,"https://www.google.com/maps/place/Sahabat+Utama+Group/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f693bae5c76d:0xf532dd0840986f0e!8m2!3d-6.1908083!4d106.7980481"
PT. Strategic Partner Solution,"Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR22+32,myspsolution.com,(021) 53673270,"-6.199765, 106.800055",Perusahaan,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,6",8,,13,https://lh5.googleusercontent.com/p/AF1QipMAHSTQJWk4atI5QvE0ihs7D9M4e_uuCwfTktLQ=w791-h240-k-no,"https://www.google.com/maps/place/PT.+Strategic+Partner+Solution/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6be7bb59f1b:0xbffa6596672310c8!8m2!3d-6.199765!4d106.800055"
PT Lautan Otsuka Chemical,"Graha Indramas 5th Floor AIP II K.S. Tubun Raya No.77, RT.14/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Graha Indramas 5th Floor AIP II K.S. Tubun Raya No.77, RT.14/RW.5, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ2X+3X,lautanotsuka.com,(021) 53671251,"-6.19979, 106.799943",,"Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30,Selasa 08.30–17.30. Sembunyikan jam buka untuk seminggu",Y,,,,0,https://geo0.ggpht.com/cbk?panoid=HTZ2vtfVw_okG8IKCEsuUA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=261.4278&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Lautan+Otsuka+Chemical/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6be7c087e79:0x1561f6d1d6e9cd26!8m2!3d-6.19979!4d106.799943"
PT Pupuk Sriwijaya Kantor Perwakilan Jakarta,"Jl. Taman Anggrek No.17, RT.2/RW.8, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Taman Anggrek No.17, RT.2/RW.8, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ8R+5F,pusri.co.id,(021) 53577923,"-6.1845988, 106.7912212",Kantor Perusahaan,"Rabu 07.30–16.30,Kamis 07.30–16.30,Jumat 07.30–17.00,Sabtu Tutup,Minggu Tutup,Senin 07.30–16.30,Selasa 07.30–16.30. Sembunyikan jam buka untuk seminggu",N,"4,4",77,,23,https://lh5.googleusercontent.com/p/AF1QipMzgZCsrt8Ad5U-wAqATHMd4PfXd45th_iKgY7O=w408-h618-k-no,"https://www.google.com/maps/place/PT+Pupuk+Sriwijaya+Kantor+Perwakilan+Jakarta/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6f2c0e76119:0x8fdc2080848ae078!8m2!3d-6.1845988!4d106.7912212"
"PT Perusahaan Gas Negara, Tbk","7 Graha PGAS Jalan Kyai Haji Zainul Arifin No.20 8 7, RT.8/RW.7, Krukut, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11140","7 Graha PGAS Jalan Kyai Haji Zainul Arifin No.20 8 7, RT.8/RW.7, Krukut, Kec. Taman Sari",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11140,RRR8+65,pgn.co.id,(021) 6334838,"-6.1593986, 106.8154228",Perusahaan Gas,"Rabu 07.30–16.00,Kamis 07.30–16.00,Jumat 08.00–16.30,Sabtu Tutup,Minggu Tutup,Senin 07.30–16.00,Selasa 07.30–16.00. Sembunyikan jam buka untuk seminggu",N,"4,6",651,,529,https://lh5.googleusercontent.com/p/AF1QipNI_cFUTzqp5CDD7SXebiDv0PDpre23UkN8JKuR=w408-h725-k-no,"https://www.google.com/maps/place/PT+Perusahaan+Gas+Negara,+Tbk/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f674381ee01f:0xf658d3446fa6373e!8m2!3d-6.1593986!4d106.8154228"
Novell Pharmaceutical Laboratories,"Jl. Raya Pos Pengumben No.8, RT.5/RW.5, Sukabumi Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11550","Jl. Raya Pos Pengumben No.8, RT.5/RW.5, Sukabumi Sel., Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11550,QQM8+5W,novellpharm.com,(021) 5355888,"-6.2170203, 106.7673519",Perusahaan Farmasi,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,7",35,,18,https://lh5.googleusercontent.com/p/AF1QipNgHoPLLmk_A_NOfIwLFKjjlE7jP_4QwXhHOeBU=w408-h671-k-no,"https://www.google.com/maps/place/Novell+Pharmaceutical+Laboratories/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f12b3408fc91:0x8ef61944b9352595!8m2!3d-6.2170203!4d106.7673519"
PT. Halim Sakti Pratama,"Jl. Tomang Raya No.4, RT.5/RW.1, Jatipulo, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11430","Jl. Tomang Raya No.4, RT.5/RW.1, Jatipulo, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11430,RQCW+9X,halim-sakti.com,(021) 5600400,"-6.1790569, 106.7973903",Pabrik Kimia,"Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30,Selasa 08.30–17.30. Sembunyikan jam buka untuk seminggu",N,"3,4",9,,4,https://lh5.googleusercontent.com/p/AF1QipMUYZBaMWGlCjQv2jArXZfSAHENUrZNO3NqMF1W=w426-h240-k-no,"https://www.google.com/maps/place/PT.+Halim+Sakti+Pratama/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f68a12cd8deb:0x532d280267fa3c13!8m2!3d-6.1790569!4d106.7973903"
Nusantara Sakti Group,"Gedung The Victoria Lantai 5-6 Jl. Tomang Raya Kav. 35-37, RT.12/RW.5, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Gedung The Victoria Lantai 5-6 Jl. Tomang Raya Kav. 35-37, RT.12/RW.5, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RRF2+F6,nusantara-sakti.com,(021) 5686666,"-6.1763184, 106.8005977",Kantor Perusahaan,"Rabu 08.30–17.00,Kamis 08.30–17.00,Jumat 08.30–17.00,Sabtu 08.30–12.00,Minggu Tutup,Senin 08.30–17.00,Selasa 08.30–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",422,,17,https://lh5.googleusercontent.com/p/AF1QipMRihq2-xv-dVo-If04C-LUeHoehDXk5OjdEYDn=w408-h330-k-no,"https://www.google.com/maps/place/Nusantara+Sakti+Group/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6621a4a2121:0xe6e3f5d9547106ce!8m2!3d-6.1763184!4d106.8005977"
PT Daiti Carbon Nusantara,"Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ2X+2W,lautan-luas.com,(021) 53696209,"-6.1999322, 106.7998351",,"Rabu 08.00–16.00,Kamis 08.00–16.00,Jumat 08.00–16.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–16.00,Selasa 08.00–16.00. Sembunyikan jam buka untuk seminggu",N,,,,0,https://geo1.ggpht.com/cbk?panoid=PXoT2YLxZWDCvcvz4vFE0A&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=273.0717&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Daiti+Carbon+Nusantara/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6be7ebbcbd7:0x4321d894b780ca82!8m2!3d-6.1999322!4d106.7998351"
PT. Mindreach Consulting,"Jl. Lapangan Bola No.63, RT.1/RW.5, Kb. Jeruk, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jl. Lapangan Bola No.63, RT.1/RW.5, Kb. Jeruk, Kec. Kembangan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ27+XR,mindreachconsulting.com,(021) 22539607,"-6.1975815, 106.7645182",Layanan E-Niaga,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",126,,9,https://lh5.googleusercontent.com/p/AF1QipMzOu-WkPEK_C3peF6SBPbf9bT6ChH0IkwSiJXY=w408-h544-k-no,"https://www.google.com/maps/place/PT.+Mindreach+Consulting/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f718884e6421:0x84eda282ee634935!8m2!3d-6.1975815!4d106.7645182"
Astra World,"Jl. Taman Ratu Indah, RT.11/RW.1, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520","Jl. Taman Ratu Indah, RT.11/RW.1, Duri Kepa, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11520,RQC8+9W,astra.co.id,0813-8738-1505,"-6.1790689, 106.7672577",,"Rabu Tutup,Kamis Tutup,Jumat Tutup,Sabtu 08.00–07.00,Minggu Tutup,Senin 08.00–07.00,Selasa Tutup. Sembunyikan jam buka untuk seminggu",N,,,,0,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,"https://www.google.com/maps/place/Astra+World/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f7008f20aa17:0xae84fd81075165f2!8m2!3d-6.1790689!4d106.7672577"
Pharos Indonesia Ltd,"Jl Taman Alfa Indah Bl F-7%2F14 Joglo Kembangan Jakarta Barat DKI Jakarta, RT.13/RW.3, Joglo, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 12260","Jl Taman Alfa Indah Bl F-7%2F14 Joglo Kembangan Jakarta Barat DKI Jakarta, RT.13/RW.3, Joglo, Kec. Kembangan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,12260,QQJ3+6M,pharos.co.id,(021) 7397069,"-6.219461, 106.7542329",Perusahaan Farmasi,,N,"5,0",1,,0,https://geo0.ggpht.com/cbk?panoid=ODChA8k3bIi_T56GZBTPjg&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=253.71529&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Pharos+Indonesia+Ltd/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f7334b1e781f:0x1c800048536b3149!8m2!3d-6.219461!4d106.7542329"
IDEA Property Puri Park View,"Apartemen Puri Park View, Tower B, Lantai 1, No. BB-11, Jalan Pesanggrahan Raya no. 88, Meruya Utara, Kembangan, Jakarta Barat, RT.10/RW.5, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620","Apartemen Puri Park View, Tower B, Lantai 1, No. BB-11, Jalan Pesanggrahan Raya no. 88, Meruya Utara, Kembangan, Jakarta Barat, RT.10/RW.5, Meruya Utara, Kec. Kembangan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11620,RQ44+XM,ideapropertygroup.com,0851-0275-9000,"-6.1925462, 106.7566777",Perusahaan Manajemen Properti,"Rabu 10.00–18.00,Kamis 10.00–18.00,Jumat 10.00–18.00,Sabtu 10.00–18.00,Minggu 10.00–18.00,Senin 10.00–18.00,Selasa 10.00–18.00. Sembunyikan jam buka untuk seminggu",Y,"4,2",9,,10,https://lh5.googleusercontent.com/p/AF1QipOY6jIkb5TiVNZHj4El_so6zKJ_5nYH2V1iNYVQ=w408-h272-k-no,"https://www.google.com/maps/place/IDEA+Property+Puri+Park+View/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f710fd5a9d49:0xdcf873403a791ec1!8m2!3d-6.1925462!4d106.7566777"
PT. Lautan Luas Tbk.,"Graha Indramas, Gedung, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Graha Indramas, Gedung, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR22+22,lautan-luas.com,(021) 80660777,"-6.1999481, 106.8000459",Kantor Perusahaan,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",54,,16,https://lh5.googleusercontent.com/p/AF1QipPmHuIzXmuSampJX9z3FAxUoZZjKgsaYWyQslAr=w408-h612-k-no,"https://www.google.com/maps/place/PT.+Lautan+Luas+Tbk./@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f697c09a1b3b:0x22b048239df899cb!8m2!3d-6.1999481!4d106.8000459"
PT Gudang Garam Tbk Corporate - Kediri,"Jl. Raya Kb. Jeruk No.63, RT.8/RW.1, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jl. Raya Kb. Jeruk No.63, RT.8/RW.1, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,,gudanggaramtbk.com,(021) 4201806,"-6.1989451, 106.7647823",Kantor Perusahaan,,N,"4,5",4,,0,https://geo1.ggpht.com/cbk?panoid=b0N1vxhHxXekV2DArFVtVA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=178.05753&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Gudang+Garam+Tbk+Corporate+-+Kediri/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f721ff7861cf:0x25c699d698232014!8m2!3d-6.1989451!4d106.7647823"
