BusinessName,FullAddress,StreetAddress,City,State,Zip,PlusCode,Website,Phone,LatLong,Category,Hours,IsClaimed,Rating,ReviewCount,Amenities,NumberOfPhotos,ImageURL,URL
RIELLO UPS JAKARTA(DISTRIBUTOR UPS RIELLO INDONESIA),"Jalan Panjang Komplek Perkantoran Kedoya Elok Plaza DC-47, RT.19/RW.4, Kedoya Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520","Jalan Panjang Komplek Perkantoran Kedoya Elok Plaza DC-47, RT.19/RW.4, Kedoya Sel., Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11520,RQ79+C5,riello-ups.com,0878-8383-3777,"-6.1863938, 106.7678768",Pusat Bisnis,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,2",719,,390,https://lh5.googleusercontent.com/p/AF1QipOetdconuJxydArIWGMHDJzlhqyDpZAW1IbusDd=w428-h240-k-no,"https://www.google.com/maps/place/RIELLO+UPS+JAKARTA(DISTRIBUTOR+UPS+RIELLO+INDONESIA)/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f702fc6ebbb9:0x100460a62d44a8b0!8m2!3d-6.1863938!4d106.7678768"
PT. Phanindo Mitra Abadi,"Komp. Ruko Green Garden Blk. Z, Jl. Panjang Arteri Klp. Dua Raya, RT.5/RW.8, Kedoya Utara, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520","Komp. Ruko Green Garden Blk. Z, Jl. Panjang Arteri Klp. Dua Raya, RT.5/RW.8, Kedoya Utara, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11520,RQP7+3C,,(021) 5824977,"-6.1647632, 106.763545",,"Selasa 09.00–17.00,Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00. Sembunyikan jam buka untuk seminggu",N,,,,0,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,"https://www.google.com/maps/place/PT.+Phanindo+Mitra+Abadi/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7090e4ac3bb:0xc378153d543881f0!8m2!3d-6.1647632!4d106.763545"
Astra World,"Jl. Taman Ratu Indah, RT.11/RW.1, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520","Jl. Taman Ratu Indah, RT.11/RW.1, Duri Kepa, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11520,RQC8+9W,astra.co.id,0813-8738-1505,"-6.1790689, 106.7672577",,"Selasa Tutup,Rabu Tutup,Kamis Tutup,Jumat Tutup,Sabtu 08.00–07.00,Minggu Tutup,Senin 08.00–07.00. Sembunyikan jam buka untuk seminggu",N,,,,0,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,"https://www.google.com/maps/place/Astra+World/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7008f20aa17:0xae84fd81075165f2!8m2!3d-6.1790689!4d106.7672577"
PUSAT GADAI INDONESIA KEBON JERUK,"Jl. Panjang No.13, RT.7/RW.1, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jl. Panjang No.13, RT.7/RW.1, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ39+4G,,0838-9983-0553,"-6.1971853, 106.7688415",Toko Gadai,"Selasa 08.00–21.00,Rabu 08.00–21.00,Kamis 08.00–21.00,Jumat 08.00–21.00,Sabtu 08.00–21.00,Minggu 08.00–21.00,Senin 08.00–21.00. Sembunyikan jam buka untuk seminggu",N,"5,0",7,,7,https://lh5.googleusercontent.com/p/AF1QipNJZNapSKF5TZseBjDRh1tyPMfEz_5mdYfol4Bw=w408-h408-k-no,"https://www.google.com/maps/place/PUSAT+GADAI+INDONESIA+KEBON+JERUK/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f71fbc308931:0x89cd77884b11c391!8m2!3d-6.1971853!4d106.7688415"
Snapy Digital Print & Design Jalan Panjang,"Jalan Panjang Arteri Kelapa Dua No.1 Kebon Jeruk RT.11, RT.11/RW.1, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520","Jalan Panjang Arteri Kelapa Dua No.1 Kebon Jeruk RT.11, RT.11/RW.1, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11520,RQ29+7G,snapy.co.id,(021) 5311230,"-6.1992592, 106.768802",Printer Digital,"Selasa 08.00–00.00,Rabu 08.00–00.00,Kamis 08.00–00.00,Jumat 08.00–00.00,Sabtu 08.00–00.00,Minggu 08.00–00.00,Senin 08.00–00.00. Sembunyikan jam buka untuk seminggu",Y,"4,2",124,,112,https://lh5.googleusercontent.com/p/AF1QipOI6nCbbSqOu3ilyeFylkw6EkNs4vTN4xdlTT78=w408-h725-k-no,"https://www.google.com/maps/place/Snapy+Digital+Print+%26+Design+Jalan+Panjang/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7a855555567:0xeec03274b3d2cfe4!8m2!3d-6.1992592!4d106.768802"
PT. Multigraha Alumindo,"11530Graha Multi Building, 2nd Floor, Jl. Panjang No. 55, Kebon Jeruk, RT.4/RW.4, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","11530Graha Multi Building, 2nd Floor, Jl. Panjang No. 55, Kebon Jeruk, RT.4/RW.4, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ6G+P9,multindo-facade.com,(021) 53650040,"-6.1881467, 106.7759185",,,N,,,,0,https://geo3.ggpht.com/cbk?panoid=5e-9R_LwJKYW0oiacIfPWA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=155.2858&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Multigraha+Alumindo/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f6fcad394c35:0x5769e6d24a2f9e7c!8m2!3d-6.1881467!4d106.7759185"
PT. Matrakosala Digdaya,"Ruko Kebon Jeruk Permai, Jl. Raya Kb. Jeruk No.10, RT.4/RW.3, Kebon Jeruk, Kebonjeruk, West Jakarta City, Jakarta 11530","Ruko Kebon Jeruk Permai, Jl. Raya Kb. Jeruk No.10, RT.4/RW.3, Kebon Jeruk, Kebonjeruk",West Jakarta City,Jakarta,11530,RQ3C+5R,matrakosala.com,(021) 56941915,"-6.1970807, 106.7720092",Kantor Perusahaan,"Selasa 09.00–17.00,Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu 09.00–17.00,Senin 09.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,6",32,,8,https://lh5.googleusercontent.com/p/AF1QipNfO2JEEyBAOIKatRFE6z0EW474cKkrmBxOwukn=w427-h240-k-no,"https://www.google.com/maps/place/PT.+Matrakosala+Digdaya/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7ac17e2b5df:0x69d97fb478c810c0!8m2!3d-6.1970807!4d106.7720092"
UNIO VIRTUAL & SERVICED OFFICE,"AKR Tower, Jl. Perjuangan, RT.11/RW.10, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","AKR Tower, Jl. Perjuangan, RT.11/RW.10, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ58+MW,unio.co.id,(021) 80647700,"-6.1908457, 106.7672605",,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",N,,,,4,https://lh5.googleusercontent.com/p/AF1QipPiCEoj7qSNXrFX6qAjhWqzISMuKyRn4KzHZFUc=w408-h272-k-no,"https://www.google.com/maps/place/UNIO+VIRTUAL+%26+SERVICED+OFFICE/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f76664d53649:0x4ea98b8e0f294aac!8m2!3d-6.1908457!4d106.7672605"
"MUF, Kebon Jeruk, Jakarta Barat","Jl. Perjuangan, RT.1/RW.7, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jl. Perjuangan, RT.1/RW.7, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ55+MQ,muf.co.id,,"-6.1908536, 106.7593924",Kantor Perusahaan,"Selasa 08.00–15.00,Rabu 08.00–15.00,Kamis 08.00–15.00,Jumat 08.00–15.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–15.00. Sembunyikan jam buka untuk seminggu",N,"3,9",9,,7,https://lh5.googleusercontent.com/p/AF1QipOBD1otG2mGMxkZDltYcYcubFFANOCr5Eh-0POj=w426-h240-k-no,"https://www.google.com/maps/place/MUF,+Kebon+Jeruk,+Jakarta+Barat/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f71a8452822f:0x2aa90112b9522d52!8m2!3d-6.1908536!4d106.7593924"
Nusantara Compnet Integrator,"AKR TOWER, Jl. Panjang No.5, RT.11/RW.10, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","AKR TOWER, Jl. Panjang No.5, RT.11/RW.10, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ59+H3,compnet.co.id,(021) 25676600,"-6.1911077, 106.7677456",Konsultan Komputer,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,6",58,,13,https://lh5.googleusercontent.com/p/AF1QipP1bRkqtqNIoNABexuWHsencmRik6aVeb4xQr00=w408-h725-k-no,"https://www.google.com/maps/place/Nusantara+Compnet+Integrator/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f6edb9ed3b9f:0x576f17baeacbbc3!8m2!3d-6.1911077!4d106.7677456"
PT. Honeywell Indonesia,"Graha Muncul Mekar, Jalan Panjang No.27, Kelapa Dua, Kebon Jeruk, RT.1/RW.2, Klp. Dua, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11550","Graha Muncul Mekar, Jalan Panjang No.27, Kelapa Dua, Kebon Jeruk, RT.1/RW.2, Klp. Dua, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11550,QQRC+5F,honeywell.com,(021) 53652322,"-6.2095463, 106.7711878",Pemasok Peralatan Industri,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"2,1",10,,0,https://geo0.ggpht.com/cbk?panoid=lanxPbARYfnV3HyY2dVWEg&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=95.27804&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Honeywell+Indonesia/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f71c8b2babf7:0xe1e253c2c124a51c!8m2!3d-6.2095463!4d106.7711878"
BPJS Kesehatan Cabang Jakarta Barat (Gedung Baru),"Jl. Raya Klp. Dua No.9, RT.1/RW.5, Klp. Dua, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11550","Jl. Raya Klp. Dua No.9, RT.1/RW.5, Klp. Dua, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11550,QQP9+9Q,bpjs-kesehatan.go.id,(021) 5322630,"-6.214065, 106.76943",Kantor Perusahaan,"Selasa 08.00–15.00,Rabu 08.00–15.00,Kamis 08.00–15.00,Jumat 08.00–15.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–15.00. Sembunyikan jam buka untuk seminggu",N,"4,4",322,,166,https://lh5.googleusercontent.com/p/AF1QipMtXosZbo8YgLuAJJ6kW7wlsGafoQJ090Htex41=w408-h408-k-no,"https://www.google.com/maps/place/BPJS+Kesehatan+Cabang+Jakarta+Barat+(Gedung+Baru)/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f72a6f27857f:0x6209432325b63da2!8m2!3d-6.214065!4d106.76943"
"Ekacitta Dian Persada, PT.","Citta Graha, Jl. Panjang Blok 1A - B No.26, RT.6/RW.1, South Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520","Citta Graha, Jl. Panjang Blok 1A - B No.26, RT.6/RW.1, South Kedoya, Kebonjeruk",West Jakarta City,Jakarta,11520,RQ98+5M,ekacitta.co.id,(021) 5819361,"-6.1820076, 106.7666535",Layanan Distribusi,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",Y,"4,2",49,,13,https://lh5.googleusercontent.com/p/AF1QipM-udyL1eeyVeGoXkXcTmyMpMMJXlgl52_CO0fc=w408-h408-k-no,"https://www.google.com/maps/place/Ekacitta+Dian+Persada,+PT./@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f727935fd7f5:0xcf8aa072c856bf01!8m2!3d-6.1820076!4d106.7666535"
Taralite,"No., Jl Arteri Kedoya Raya No.4B, RT.5/RW.11, Kedoya Utara, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520","No., Jl Arteri Kedoya Raya No.4B, RT.5/RW.11, Kedoya Utara, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11520,RQH8+77,taralite.com,(021) 29200955,"-6.1718327, 106.7656691",Kantor Perusahaan,"Selasa 08.00–17.30,Rabu 08.00–17.30,Kamis 08.00–17.30,Jumat 08.00–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.30. Sembunyikan jam buka untuk seminggu",N,"3,5",4,,0,https://geo3.ggpht.com/cbk?panoid=txWuXEafJ1ooQRG6KlyhIA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=70.384766&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Taralite/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7ac3da7629d:0x918d678ace1c3d67!8m2!3d-6.1718327!4d106.7656691"
PT. Ingredia Sukses Abadi,"Jl. Kedoya Raya No.28A, RT.1/RW.3, Kedoya Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520","Jl. Kedoya Raya No.28A, RT.1/RW.3, Kedoya Sel., Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11520,RQC4+5X,ingredia.co.id,(021) 58352290,"-6.1795475, 106.7574542",,"Selasa 09.00–17.00,Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00. Sembunyikan jam buka untuk seminggu",Y,,,,2,https://geo2.ggpht.com/cbk?panoid=gTfCtwXytYJHAOQilbyM0A&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=90.77656&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Ingredia+Sukses+Abadi/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7a584c2673b:0x3e776d3195292852!8m2!3d-6.1795475!4d106.7574542"
PT. TIRTA INVESTAMA,"11710, Jl. Daan Mogot KM. 11 No.10, RT.1/RW.8, Kedaung Kali Angke, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730","11710, Jl. Daan Mogot KM. 11 No.10, RT.1/RW.8, Kedaung Kali Angke, Kecamatan Cengkareng",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11730,RQR5+Q8,,(021) 48216797,"-6.1581208, 106.7582833",Kantor Perusahaan,"Selasa 07.00–17.00,Rabu 07.00–17.00,Kamis 07.00–17.00,Jumat 07.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 07.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,6",27,,24,https://lh5.googleusercontent.com/p/AF1QipP0_uiCtAOXvxl5u20dzJaHj5sNaea376Sqxq00=w408-h544-k-no,"https://www.google.com/maps/place/PT.+TIRTA+INVESTAMA/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7c7f87e8c6d:0xe7a3ca134825bd01!8m2!3d-6.1581208!4d106.7582833"
PT Arta Boga Cemerlang,"Jalan Daan Mogot No.49 RT.3/RW.8, RT.1/RW.5, Kedaung Kali Angke, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11710","Jalan Daan Mogot No.49 RT.3/RW.8, RT.1/RW.5, Kedaung Kali Angke, Kecamatan Cengkareng",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11710,RQV3+2G,ot.id,(021) 29030237,"-6.1573848, 106.7538336",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,0",65,,15,https://lh5.googleusercontent.com/p/AF1QipMEi43iHkXMjNB-M1WYTCOCY1SpzYmuc0iotAEH=w408-h306-k-no,"https://www.google.com/maps/place/PT+Arta+Boga+Cemerlang/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7c74e4c216f:0xb88d383e0f8cd82d!8m2!3d-6.1573848!4d106.7538336"
PT Gudang Garam Tbk Corporate - Kediri,"Jl. Raya Kb. Jeruk No.63, RT.8/RW.1, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jl. Raya Kb. Jeruk No.63, RT.8/RW.1, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,,gudanggaramtbk.com,(021) 4201806,"-6.1989451, 106.7647823",Kantor Perusahaan,,N,"4,5",4,,0,https://geo1.ggpht.com/cbk?panoid=b0N1vxhHxXekV2DArFVtVA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=178.05753&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Gudang+Garam+Tbk+Corporate+-+Kediri/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f721ff7861cf:0x25c699d698232014!8m2!3d-6.1989451!4d106.7647823"
Bandingin.com,"Ruko Kedoya Elok Plaza Blok. DE No. 18, Jl. Panjang, RT.19/RW.4, Kedoya Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520","Ruko Kedoya Elok Plaza Blok. DE No. 18, Jl. Panjang, RT.19/RW.4, Kedoya Sel., Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11520,RQ79+W5,bandingin.com,(021) 5812843,"-6.1852142, 106.767977",,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",Y,,,,2,https://lh5.googleusercontent.com/p/AF1QipOhHTdt7kkbEnV-ebJSYT8O9Yo6h87qyxma4tX-=w408-h408-k-no,"https://www.google.com/maps/place/Bandingin.com/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7885df6f0a7:0xe3c1159b63d184e9!8m2!3d-6.1852142!4d106.767977"
JNE Jalan Panjang,"Jl. Panjang No.38, RT.5/RW.1, Kedoya Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11560","Jl. Panjang No.38, RT.5/RW.1, Kedoya Sel., Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11560,RQ98+XG,jne.co.id,0838-7001-4898,"-6.1800202, 106.7663031",Jasa Kurir,"Selasa 08.00–00.00,Rabu 08.00–00.00,Kamis 08.00–00.00,Jumat 08.00–00.00,Sabtu 08.00–00.00,Minggu Tutup,Senin 08.00–00.00. Sembunyikan jam buka untuk seminggu",Y,"4,5",17,,3,https://lh5.googleusercontent.com/p/AF1QipMzLAGiqTXN0QG3Z67LYj77UlBWZlmLWC6Wohm9=w426-h240-k-no,"https://www.google.com/maps/place/JNE+Jalan+Panjang/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f12ab49daa21:0x469e2a78bb0f24d3!8m2!3d-6.1800202!4d106.7663031"
Graha HIMINDO,"Jalan Taman Mutiara Prima Blok. F No. 9, RT.9, Kemanggian, Kebon Jeruk, RT.8/RW.3, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jalan Taman Mutiara Prima Blok. F No. 9, RT.9, Kemanggian, Kebon Jeruk, RT.8/RW.3, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ4H+7R,himindo.com,(021) 5858633,"-6.1942994, 106.7795214",Kantor Perusahaan,,N,"4,5",4,,0,https://geo1.ggpht.com/cbk?panoid=PWxDPsNNaWm6PBeYqh9dyA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=190.19098&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Graha+HIMINDO/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f6e661d394f1:0xdb1de199b51d5977!8m2!3d-6.1942994!4d106.7795214"
Centralpacific Prima. PT,"Kedoya Elok Plaza Bl DD/77, JL. Panjang Route D-III, Kedoya Selatan, Kebon Jeruk, Jakarta, 11520, RT.8/RW.1, South Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520","Kedoya Elok Plaza Bl DD/77, JL. Panjang Route D-III, Kedoya Selatan, Kebon Jeruk, Jakarta, 11520, RT.8/RW.1, South Kedoya, Kebonjeruk",West Jakarta City,Jakarta,11520,RQ98+HW,centralpacificprima.com,(021) 5812727,"-6.181084, 106.767368",,,N,,,,0,https://geo3.ggpht.com/cbk?panoid=d5Uq_Jh3DBMiCk418qGMmA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=45.157284&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Centralpacific+Prima.+PT/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f701015b18b7:0x3aa2f34f4e84d196!8m2!3d-6.181084!4d106.767368"
PALYJA DPP Barat,"Jl. Perdana No.4, RT.1/RW.1, Wijaya Kusuma, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460","Jl. Perdana No.4, RT.1/RW.1, Wijaya Kusuma, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11460,RQXF+28,palyja.co.id,(021) 56943548,"-6.1524183, 106.773359",Kantor Perusahaan,"Selasa 08.00–15.00,Rabu 08.00–15.00,Kamis 08.00–15.00,Jumat 08.00–15.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–15.00. Sembunyikan jam buka untuk seminggu",N,"3,7",75,,17,https://lh5.googleusercontent.com/p/AF1QipNPbxVeUQoZ1Rk4qPr8G1bU_9YDq-h3-On9OhoF=w408-h408-k-no,"https://www.google.com/maps/place/PALYJA+DPP+Barat/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f6349988b4ab:0x398164c515ef9145!8m2!3d-6.1524183!4d106.773359"
PT. Trimitra Asri Tama,"Jl. Panjang No.5-F, RT.1/RW.11, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jl. Panjang No.5-F, RT.1/RW.11, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ49+2M,,(021) 5303318,"-6.1949012, 106.769217",Kontraktor,,N,"3,5",2,,0,https://geo3.ggpht.com/cbk?panoid=R6VBB-x_dTJuOk_Mu-GwRg&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=85.63592&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Trimitra+Asri+Tama/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f71e3f8d8abf:0x756bb43e11010ef4!8m2!3d-6.1949012!4d106.769217"
